#ANO;ESTADO;MUNICIPIO;ESFERA_GOVERNO;MODALIDADE_ENSINO;VALOR_TOTAL_ESCOLAS_PNAE
"2018";"GO";"APARECIDA DO RIO DOCE";"MUNICIPAL";"CRECHE";10700,00
"2018";"GO";"APARECIDA DO RIO DOCE";"MUNICIPAL";"ENSINO FUNDAMENTAL";33336,00
"2018";"GO";"APARECIDA DO RIO DOCE";"MUNICIPAL";"PRÉ-ESCOLA";8374,00
"2018";"GO";"APORE";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";1060,00
"2018";"GO";"APORE";"MUNICIPAL";"CRECHE";25680,00
"2018";"GO";"APORE";"MUNICIPAL";"EJA";1856,00
"2018";"GO";"APORE";"MUNICIPAL";"ENSINO FUNDAMENTAL";56592,00
"2018";"GO";"APORE";"MUNICIPAL";"PRÉ-ESCOLA";17042,00
"2018";"GO";"ARACU";"MUNICIPAL";"ENSINO FUNDAMENTAL";11448,00
"2018";"GO";"ARACU";"MUNICIPAL";"PRÉ-ESCOLA";8056,00
"2018";"GO";"ARAGARCAS";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";2968,00
"2018";"GO";"ARAGARCAS";"MUNICIPAL";"CRECHE";77254,00
"2018";"GO";"ARAGARCAS";"MUNICIPAL";"ENSINO FUNDAMENTAL";93744,00
"2018";"GO";"ARAGARCAS";"MUNICIPAL";"PRÉ-ESCOLA";23426,00
"2018";"GO";"ARAGOIANIA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";3339,00
"2018";"GO";"ARAGOIANIA";"MUNICIPAL";"ENSINO FUNDAMENTAL";42184,80
"2018";"GO";"ARAGOIANIA";"MUNICIPAL";"PRÉ-ESCOLA";19811,40
"2018";"GO";"ARAGUAPAZ";"MUNICIPAL";"CRECHE";18618,00
"2018";"GO";"ARAGUAPAZ";"MUNICIPAL";"EJA";4672,00
"2018";"GO";"ARAGUAPAZ";"MUNICIPAL";"ENSINO FUNDAMENTAL";40248,00
"2018";"GO";"ARAGUAPAZ";"MUNICIPAL";"PRÉ-ESCOLA";15476,00
"2018";"GO";"ARENOPOLIS";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";848,00
"2018";"GO";"ARENOPOLIS";"MUNICIPAL";"CRECHE";10700,00
"2018";"GO";"ARENOPOLIS";"MUNICIPAL";"EJA";3840,00
"2018";"GO";"ARENOPOLIS";"MUNICIPAL";"ENSINO FUNDAMENTAL";16416,00
"2018";"GO";"ARENOPOLIS";"MUNICIPAL";"PRÉ-ESCOLA";11766,00
"2018";"GO";"ARUANA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";1378,00
"2018";"GO";"ARUANA";"MUNICIPAL";"CRECHE";38520,00
"2018";"GO";"ARUANA";"MUNICIPAL";"ENSINO FUNDAMENTAL";42696,00
"2018";"GO";"ARUANA";"MUNICIPAL";"PRÉ-ESCOLA";24274,00
"2018";"GO";"AURILANDIA";"MUNICIPAL";"ENSINO FUNDAMENTAL";7171,20
"2018";"GO";"AURILANDIA";"MUNICIPAL";"PRÉ-ESCOLA";3561,60
"2018";"GO";"AVELINOPOLIS";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";1166,00
"2018";"GO";"AVELINOPOLIS";"MUNICIPAL";"CRECHE";11556,00
"2018";"GO";"AVELINOPOLIS";"MUNICIPAL";"EJA";1536,00
"2018";"GO";"AVELINOPOLIS";"MUNICIPAL";"ENSINO FUNDAMENTAL";33424,00
"2018";"GO";"AVELINOPOLIS";"MUNICIPAL";"PRÉ-ESCOLA";6254,00
"2018";"GO";"BALIZA";"MUNICIPAL";"CRECHE";5564,00
"2018";"GO";"BALIZA";"MUNICIPAL";"ENSINO FUNDAMENTAL";20808,00
"2018";"GO";"BALIZA";"MUNICIPAL";"PRÉ-ESCOLA";4770,00
"2018";"GO";"BARRO ALTO";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";7208,00
"2018";"GO";"BARRO ALTO";"MUNICIPAL";"CRECHE";51360,00
"2018";"GO";"BARRO ALTO";"MUNICIPAL";"EJA";2688,00
"2018";"GO";"BARRO ALTO";"MUNICIPAL";"ENSINO FUNDAMENTAL";81288,00
"2018";"GO";"BARRO ALTO";"MUNICIPAL";"PRÉ-ESCOLA";29892,00
"2018";"GO";"BARRO ALTO";"MUNICIPAL";"QUILOMBOLA";5888,00
"2018";"GO";"BELA VISTA DE GOIAS";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";5936,00
"2018";"GO";"BELA VISTA DE GOIAS";"MUNICIPAL";"CRECHE";65270,00
"2018";"GO";"BELA VISTA DE GOIAS";"MUNICIPAL";"EJA";1984,00
"2018";"GO";"BELA VISTA DE GOIAS";"MUNICIPAL";"ENSINO FUNDAMENTAL";170050,00
"2018";"GO";"BELA VISTA DE GOIAS";"MUNICIPAL";"PRÉ-ESCOLA";71868,00
"2018";"GO";"BOM JARDIM DE GOIAS";"MUNICIPAL";"ENSINO FUNDAMENTAL";42984,00
"2018";"GO";"BOM JARDIM DE GOIAS";"MUNICIPAL";"PRÉ-ESCOLA";17702,00
"2018";"GO";"BOM JESUS DE GOIAS";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";2862,00
"2018";"GO";"BOM JESUS DE GOIAS";"MUNICIPAL";"CRECHE";57994,00
"2018";"GO";"BOM JESUS DE GOIAS";"MUNICIPAL";"EJA";15040,00
"2018";"GO";"BOM JESUS DE GOIAS";"MUNICIPAL";"ENSINO FUNDAMENTAL";173592,00
"2018";"GO";"BOM JESUS DE GOIAS";"MUNICIPAL";"PRÉ-ESCOLA";58194,00
"2018";"GO";"BONFINOPOLIS";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";2226,00
"2018";"GO";"BONFINOPOLIS";"MUNICIPAL";"CRECHE";20330,00
"2018";"GO";"BONFINOPOLIS";"MUNICIPAL";"EJA";896,00
"2018";"GO";"BONFINOPOLIS";"MUNICIPAL";"ENSINO FUNDAMENTAL";45504,00
"2018";"GO";"BONFINOPOLIS";"MUNICIPAL";"PRÉ-ESCOLA";35454,00
"2018";"GO";"BONOPOLIS";"MUNICIPAL";"ENSINO FUNDAMENTAL";40102,00
"2018";"GO";"BONOPOLIS";"MUNICIPAL";"PRÉ-ESCOLA";9752,00
"2018";"GO";"BRAZABRANTES";"MUNICIPAL";"CRECHE";5136,00
"2018";"GO";"BRAZABRANTES";"MUNICIPAL";"ENSINO FUNDAMENTAL";15192,00
"2018";"GO";"BRAZABRANTES";"MUNICIPAL";"PRÉ-ESCOLA";11872,00
"2018";"GO";"BRITANIA";"MUNICIPAL";"CRECHE";25466,00
"2018";"GO";"BRITANIA";"MUNICIPAL";"EJA";1024,00
"2018";"GO";"BRITANIA";"MUNICIPAL";"ENSINO FUNDAMENTAL";39888,00
"2018";"GO";"BRITANIA";"MUNICIPAL";"PRÉ-ESCOLA";9858,00
"2018";"GO";"BURITI ALEGRE";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";1696,00
"2018";"GO";"BURITI ALEGRE";"MUNICIPAL";"CRECHE";30602,00
"2018";"GO";"BURITI ALEGRE";"MUNICIPAL";"ENSINO FUNDAMENTAL";37080,00
"2018";"GO";"BURITI ALEGRE";"MUNICIPAL";"PRÉ-ESCOLA";27334,00
"2018";"GO";"BURITI DE GOIAS";"MUNICIPAL";"CRECHE";6848,00
"2018";"GO";"BURITI DE GOIAS";"MUNICIPAL";"ENSINO FUNDAMENTAL";13608,00
"2018";"GO";"BURITI DE GOIAS";"MUNICIPAL";"PRÉ-ESCOLA";6580,00
"2018";"GO";"BURITINOPOLIS";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";593,60
"2018";"GO";"BURITINOPOLIS";"MUNICIPAL";"CRECHE";8688,40
"2018";"GO";"BURITINOPOLIS";"MUNICIPAL";"ENSINO FUNDAMENTAL";17632,20
"2018";"GO";"BURITINOPOLIS";"MUNICIPAL";"PRÉ-ESCOLA";6084,40
"2018";"GO";"CABECEIRAS";"MUNICIPAL";"CRECHE";13696,00
"2018";"GO";"CABECEIRAS";"MUNICIPAL";"ENSINO FUNDAMENTAL";46152,00
"2018";"GO";"CABECEIRAS";"MUNICIPAL";"PRÉ-ESCOLA";18550,00
"2018";"GO";"CACHOEIRA ALTA";"MUNICIPAL";"CRECHE";49006,00
"2018";"GO";"CACHOEIRA ALTA";"MUNICIPAL";"EJA";2944,00
"2018";"GO";"CACHOEIRA ALTA";"MUNICIPAL";"ENSINO FUNDAMENTAL";70108,00
"2018";"GO";"CACHOEIRA ALTA";"MUNICIPAL";"PRÉ-ESCOLA";32966,00
"2018";"GO";"CACHOEIRA DE GOIAS";"MUNICIPAL";"ENSINO FUNDAMENTAL";3801,60
"2018";"GO";"CACHOEIRA DE GOIAS";"MUNICIPAL";"PRÉ-ESCOLA";4240,00
"2018";"GO";"CACHOEIRA DOURADA";"MUNICIPAL";"QUILOMBOLA";174200,00
"2018";"GO";"CACU";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";4452,00
"2018";"GO";"CACU";"MUNICIPAL";"CRECHE";29960,00
"2018";"GO";"CACU";"MUNICIPAL";"EJA";5504,00
"2018";"GO";"CACU";"MUNICIPAL";"ENSINO FUNDAMENTAL";91584,00
"2018";"GO";"CACU";"MUNICIPAL";"PRÉ-ESCOLA";29176,00
"2018";"GO";"CAIAPONIA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";2968,00
"2018";"GO";"CAIAPONIA";"MUNICIPAL";"CRECHE";26964,00
"2018";"GO";"CAIAPONIA";"MUNICIPAL";"EJA";896,00
"2018";"GO";"CAIAPONIA";"MUNICIPAL";"ENSINO FUNDAMENTAL";72288,00
"2018";"GO";"CAIAPONIA";"MUNICIPAL";"PRÉ-ESCOLA";38584,00
"2018";"GO";"CALDAS NOVAS";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";8692,00
"2018";"GO";"CALDAS NOVAS";"MUNICIPAL";"CRECHE";239466,00
"2018";"GO";"CALDAS NOVAS";"MUNICIPAL";"EJA";59840,00
"2018";"GO";"CALDAS NOVAS";"MUNICIPAL";"ENSINO FUNDAMENTAL";544614,00
"2018";"GO";"CALDAS NOVAS";"MUNICIPAL";"PRÉ-ESCOLA";317950,00
"2018";"GO";"CALDAZINHA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";816,20
"2018";"GO";"CALDAZINHA";"MUNICIPAL";"CRECHE";7040,60
"2018";"GO";"CALDAZINHA";"MUNICIPAL";"ENSINO FUNDAMENTAL";12398,40
"2018";"GO";"CALDAZINHA";"MUNICIPAL";"PRÉ-ESCOLA";8681,40
"2018";"GO";"CAMPESTRE DE GOIAS";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";4134,00
"2018";"GO";"CAMPESTRE DE GOIAS";"MUNICIPAL";"CRECHE";15194,00
"2018";"GO";"CAMPESTRE DE GOIAS";"MUNICIPAL";"EJA";4544,00
"2018";"GO";"CAMPESTRE DE GOIAS";"MUNICIPAL";"ENSINO FUNDAMENTAL";23904,00
"2018";"GO";"CAMPESTRE DE GOIAS";"MUNICIPAL";"PRÉ-ESCOLA";12296,00
"2018";"GO";"CAMPINACU";"MUNICIPAL";"CRECHE";12904,20
"2018";"GO";"CAMPINACU";"MUNICIPAL";"ENSINO FUNDAMENTAL";27540,00
"2018";"GO";"CAMPINACU";"MUNICIPAL";"PRÉ-ESCOLA";10017,00
"2018";"GO";"CAMPINORTE";"MUNICIPAL";"EJA";3840,00
"2018";"GO";"CAMPINORTE";"MUNICIPAL";"ENSINO FUNDAMENTAL";59112,00
"2018";"GO";"CAMPINORTE";"MUNICIPAL";"PRÉ-ESCOLA";28408,00
"2018";"GO";"CAMPO ALEGRE DE GOIAS";"MUNICIPAL";"CRECHE";28248,00
"2018";"GO";"CAMPO ALEGRE DE GOIAS";"MUNICIPAL";"EJA";2496,00
"2018";"GO";"CAMPO ALEGRE DE GOIAS";"MUNICIPAL";"ENSINO FUNDAMENTAL";40752,00
"2018";"GO";"CAMPO ALEGRE DE GOIAS";"MUNICIPAL";"PRÉ-ESCOLA";21476,00
"2018";"GO";"CAMPO LIMPO DE GOIAS";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";1696,00
"2018";"GO";"CAMPO LIMPO DE GOIAS";"MUNICIPAL";"CRECHE";27178,00
"2018";"GO";"CAMPO LIMPO DE GOIAS";"MUNICIPAL";"ENSINO FUNDAMENTAL";44856,00
"2018";"GO";"CAMPO LIMPO DE GOIAS";"MUNICIPAL";"PRÉ-ESCOLA";19822,00
"2018";"GO";"CAMPOS BELOS";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";3180,00
"2018";"GO";"CAMPOS BELOS";"MUNICIPAL";"CRECHE";67410,00
"2018";"GO";"CAMPOS BELOS";"MUNICIPAL";"ENSINO FUNDAMENTAL";242166,00
"2018";"GO";"CAMPOS BELOS";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";11360,00
"2018";"GO";"CAMPOS BELOS";"MUNICIPAL";"PRÉ-ESCOLA";51092,00
"2018";"GO";"CAMPOS VERDES";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";848,00
"2018";"GO";"CAMPOS VERDES";"MUNICIPAL";"CRECHE";5350,00
"2018";"GO";"CAMPOS VERDES";"MUNICIPAL";"ENSINO FUNDAMENTAL";61380,00
"2018";"GO";"CAMPOS VERDES";"MUNICIPAL";"PRÉ-ESCOLA";14734,00
"2018";"GO";"CARMO DO RIO VERDE";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";286,20
"2018";"GO";"CARMO DO RIO VERDE";"MUNICIPAL";"CRECHE";35823,60
"2018";"GO";"CARMO DO RIO VERDE";"MUNICIPAL";"EJA";921,60
"2018";"GO";"CARMO DO RIO VERDE";"MUNICIPAL";"ENSINO FUNDAMENTAL";83651,40
"2018";"GO";"CARMO DO RIO VERDE";"MUNICIPAL";"PRÉ-ESCOLA";32544,00
"2018";"GO";"CASTELANDIA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";2014,00
"2018";"GO";"CASTELANDIA";"MUNICIPAL";"CRECHE";11556,00
"2018";"GO";"CASTELANDIA";"MUNICIPAL";"ENSINO FUNDAMENTAL";20376,00
"2018";"GO";"CASTELANDIA";"MUNICIPAL";"PRÉ-ESCOLA";13886,00
"2018";"GO";"CATALAO";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";3816,00
"2018";"GO";"CATALAO";"MUNICIPAL";"CRECHE";327848,00
"2018";"GO";"CATALAO";"MUNICIPAL";"ENSINO FUNDAMENTAL";463888,00
"2018";"GO";"CATALAO";"MUNICIPAL";"ENSINO MÉDIO";21240,00
"2018";"GO";"CATALAO";"MUNICIPAL";"PRÉ-ESCOLA";163028,00
"2018";"GO";"CATURAI";"MUNICIPAL";"ENSINO FUNDAMENTAL";27282,00
"2018";"GO";"CATURAI";"MUNICIPAL";"PRÉ-ESCOLA";14840,00
"2018";"GO";"CAVALCANTE";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";360,40
"2018";"GO";"CAVALCANTE";"MUNICIPAL";"CRECHE";4108,80
"2018";"GO";"CAVALCANTE";"MUNICIPAL";"EJA";76,80
"2018";"GO";"CAVALCANTE";"MUNICIPAL";"ENSINO FUNDAMENTAL";10814,40
"2018";"GO";"CAVALCANTE";"MUNICIPAL";"PRÉ-ESCOLA";3922,00
"2018";"GO";"CAVALCANTE";"MUNICIPAL";"QUILOMBOLA";8499,20
"2018";"GO";"CERES";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";4452,00
"2018";"GO";"CERES";"MUNICIPAL";"CRECHE";96514,00
"2018";"GO";"CERES";"MUNICIPAL";"ENSINO FUNDAMENTAL";109158,00
"2018";"GO";"CERES";"MUNICIPAL";"PRÉ-ESCOLA";61362,00
"2018";"GO";"CEZARINA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";742,00
"2018";"GO";"CEZARINA";"MUNICIPAL";"CRECHE";8132,00
"2018";"GO";"CEZARINA";"MUNICIPAL";"ENSINO FUNDAMENTAL";37008,00
"2018";"GO";"CEZARINA";"MUNICIPAL";"PRÉ-ESCOLA";21518,00
"2018";"GO";"CHAPADAO DO CEU";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";1378,00
"2018";"GO";"CHAPADAO DO CEU";"MUNICIPAL";"CRECHE";74900,00
"2018";"GO";"CHAPADAO DO CEU";"MUNICIPAL";"EJA";7680,00
"2018";"GO";"CHAPADAO DO CEU";"MUNICIPAL";"ENSINO FUNDAMENTAL";157342,00
"2018";"GO";"CHAPADAO DO CEU";"MUNICIPAL";"PRÉ-ESCOLA";68580,00
"2018";"GO";"CIDADE OCIDENTAL";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";29574,00
"2018";"GO";"CIDADE OCIDENTAL";"MUNICIPAL";"CRECHE";17976,00
"2018";"GO";"CIDADE OCIDENTAL";"MUNICIPAL";"EJA";48192,00
"2018";"GO";"CIDADE OCIDENTAL";"MUNICIPAL";"ENSINO FUNDAMENTAL";609174,00
"2018";"GO";"CIDADE OCIDENTAL";"MUNICIPAL";"PRÉ-ESCOLA";144054,00
"2018";"GO";"CIDADE OCIDENTAL";"MUNICIPAL";"QUILOMBOLA";54528,00
"2018";"GO";"COCALZINHO DE GOIAS";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";9752,00
"2018";"GO";"COCALZINHO DE GOIAS";"MUNICIPAL";"ENSINO FUNDAMENTAL";243066,00
"2018";"GO";"COCALZINHO DE GOIAS";"MUNICIPAL";"PRÉ-ESCOLA";58406,00
"2018";"GO";"COLINAS DO SUL";"MUNICIPAL";"CRECHE";5350,00
"2018";"GO";"COLINAS DO SUL";"MUNICIPAL";"ENSINO FUNDAMENTAL";63772,00
"2018";"GO";"COLINAS DO SUL";"MUNICIPAL";"PRÉ-ESCOLA";11024,00
"2018";"GO";"CORREGO DO OURO";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";106,00
"2018";"GO";"CORREGO DO OURO";"MUNICIPAL";"CRECHE";9202,00
"2018";"GO";"CORREGO DO OURO";"MUNICIPAL";"ENSINO FUNDAMENTAL";9904,00
"2018";"GO";"CORREGO DO OURO";"MUNICIPAL";"PRÉ-ESCOLA";4558,00
"2018";"GO";"CORUMBA DE GOIAS";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";3498,00
"2018";"GO";"CORUMBA DE GOIAS";"MUNICIPAL";"CRECHE";5992,00
"2018";"GO";"CORUMBA DE GOIAS";"MUNICIPAL";"ENSINO FUNDAMENTAL";75636,00
"2018";"GO";"CORUMBA DE GOIAS";"MUNICIPAL";"PRÉ-ESCOLA";18974,00
"2018";"GO";"CORUMBAIBA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";3604,00
"2018";"GO";"CORUMBAIBA";"MUNICIPAL";"CRECHE";45368,00
"2018";"GO";"CORUMBAIBA";"MUNICIPAL";"ENSINO FUNDAMENTAL";55080,00
"2018";"GO";"CORUMBAIBA";"MUNICIPAL";"ENSINO MÉDIO";1224,00
"2018";"GO";"CORUMBAIBA";"MUNICIPAL";"PRÉ-ESCOLA";29754,00
"2018";"GO";"CRISTALINA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";12508,00
"2018";"GO";"CRISTALINA";"MUNICIPAL";"CRECHE";288044,00
"2018";"GO";"CRISTALINA";"MUNICIPAL";"EJA";35840,00
"2018";"GO";"CRISTALINA";"MUNICIPAL";"ENSINO FUNDAMENTAL";733934,00
"2018";"GO";"CRISTALINA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";97696,00
"2018";"GO";"CRISTALINA";"MUNICIPAL";"PRÉ-ESCOLA";219556,00
"2018";"GO";"CRIXAS";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";318,00
"2018";"GO";"CRIXAS";"MUNICIPAL";"CRECHE";47936,00
"2018";"GO";"CRIXAS";"MUNICIPAL";"EJA";11200,00
"2018";"GO";"CRIXAS";"MUNICIPAL";"ENSINO FUNDAMENTAL";76464,00
"2018";"GO";"CRIXAS";"MUNICIPAL";"PRÉ-ESCOLA";57504,00
"2018";"GO";"CROMINIA";"MUNICIPAL";"CRECHE";8731,20
"2018";"GO";"CROMINIA";"MUNICIPAL";"ENSINO FUNDAMENTAL";8064,00
"2018";"GO";"CROMINIA";"MUNICIPAL";"PRÉ-ESCOLA";7377,60
"2018";"GO";"CUMARI";"MUNICIPAL";"CRECHE";6420,00
"2018";"GO";"CUMARI";"MUNICIPAL";"PRÉ-ESCOLA";3392,00
"2018";"GO";"DAMIANOPOLIS";"MUNICIPAL";"ENSINO FUNDAMENTAL";13283,20
"2018";"GO";"DAMIANOPOLIS";"MUNICIPAL";"PRÉ-ESCOLA";4377,80
"2018";"GO";"DAMOLANDIA";"MUNICIPAL";"CRECHE";5778,00
"2018";"GO";"DAMOLANDIA";"MUNICIPAL";"ENSINO FUNDAMENTAL";14688,00
"2018";"GO";"DAMOLANDIA";"MUNICIPAL";"PRÉ-ESCOLA";9328,00
"2018";"GO";"DAVINOPOLIS";"MUNICIPAL";"CRECHE";2996,00
"2018";"GO";"DAVINOPOLIS";"MUNICIPAL";"ENSINO FUNDAMENTAL";9792,00
"2018";"GO";"DAVINOPOLIS";"MUNICIPAL";"PRÉ-ESCOLA";10322,00
"2018";"GO";"DIORAMA";"MUNICIPAL";"CRECHE";3937,60
"2018";"GO";"DIORAMA";"MUNICIPAL";"PRÉ-ESCOLA";1526,40
"2018";"GO";"DIVINOPOLIS DE GOIAS";"MUNICIPAL";"CRECHE";5093,20
"2018";"GO";"DIVINOPOLIS DE GOIAS";"MUNICIPAL";"ENSINO FUNDAMENTAL";25300,80
"2018";"GO";"DIVINOPOLIS DE GOIAS";"MUNICIPAL";"PRÉ-ESCOLA";10684,80
"2018";"GO";"DOVERLANDIA";"MUNICIPAL";"CRECHE";18404,00
"2018";"GO";"DOVERLANDIA";"MUNICIPAL";"ENSINO FUNDAMENTAL";45862,00
"2018";"GO";"DOVERLANDIA";"MUNICIPAL";"PRÉ-ESCOLA";13886,00
"2018";"GO";"EDEALINA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";2120,00
"2018";"GO";"EDEALINA";"MUNICIPAL";"CRECHE";8560,00
"2018";"GO";"EDEALINA";"MUNICIPAL";"ENSINO FUNDAMENTAL";38448,00
"2018";"GO";"EDEALINA";"MUNICIPAL";"PRÉ-ESCOLA";15264,00
"2018";"GO";"EDEIA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";5194,00
"2018";"GO";"EDEIA";"MUNICIPAL";"CRECHE";13910,00
"2018";"GO";"EDEIA";"MUNICIPAL";"EJA";4224,00
"2018";"GO";"EDEIA";"MUNICIPAL";"ENSINO FUNDAMENTAL";49752,00
"2018";"GO";"EDEIA";"MUNICIPAL";"PRÉ-ESCOLA";34174,00
"2018";"GO";"ESTRELA DO NORTE";"MUNICIPAL";"CRECHE";6848,00
"2018";"GO";"ESTRELA DO NORTE";"MUNICIPAL";"ENSINO FUNDAMENTAL";67916,00
"2018";"GO";"ESTRELA DO NORTE";"MUNICIPAL";"PRÉ-ESCOLA";9540,00
"2018";"GO";"FAINA";"MUNICIPAL";"CRECHE";9630,00
"2018";"GO";"FAINA";"MUNICIPAL";"ENSINO FUNDAMENTAL";44326,00
"2018";"GO";"FAINA";"MUNICIPAL";"PRÉ-ESCOLA";12406,00
"2018";"GO";"FAZENDA NOVA";"MUNICIPAL";"CRECHE";7490,00
"2018";"GO";"FAZENDA NOVA";"MUNICIPAL";"ENSINO FUNDAMENTAL";13104,00
"2018";"GO";"FAZENDA NOVA";"MUNICIPAL";"PRÉ-ESCOLA";18928,00
"2018";"GO";"FIRMINOPOLIS";"MUNICIPAL";"CRECHE";29960,00
"2018";"GO";"FIRMINOPOLIS";"MUNICIPAL";"ENSINO FUNDAMENTAL";47792,00
"2018";"GO";"FIRMINOPOLIS";"MUNICIPAL";"PRÉ-ESCOLA";20246,00
"2018";"GO";"FLORES DE GOIAS";"MUNICIPAL";"CRECHE";11128,00
"2018";"GO";"FLORES DE GOIAS";"MUNICIPAL";"ENSINO FUNDAMENTAL";90862,00
"2018";"GO";"FLORES DE GOIAS";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";14200,00
"2018";"GO";"FLORES DE GOIAS";"MUNICIPAL";"PRÉ-ESCOLA";22578,00
"2018";"GO";"FORMOSA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";20458,00
"2018";"GO";"FORMOSA";"MUNICIPAL";"CRECHE";131396,00
"2018";"GO";"FORMOSA";"MUNICIPAL";"EJA";29120,00
"2018";"GO";"FORMOSA";"MUNICIPAL";"ENSINO FUNDAMENTAL";861784,00
"2018";"GO";"FORMOSA";"MUNICIPAL";"PRÉ-ESCOLA";178292,00
"2018";"GO";"FORMOSO";"MUNICIPAL";"CRECHE";17120,00
"2018";"GO";"FORMOSO";"MUNICIPAL";"ENSINO FUNDAMENTAL";13968,00
"2018";"GO";"FORMOSO";"MUNICIPAL";"PRÉ-ESCOLA";11872,00
"2018";"GO";"GAMELEIRA DE GOIAS";"MUNICIPAL";"CRECHE";11128,00
"2018";"GO";"GAMELEIRA DE GOIAS";"MUNICIPAL";"ENSINO FUNDAMENTAL";38808,00
"2018";"GO";"GAMELEIRA DE GOIAS";"MUNICIPAL";"PRÉ-ESCOLA";9964,00
"2018";"GO";"GOIANAPOLIS";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";3392,00
"2018";"GO";"GOIANAPOLIS";"MUNICIPAL";"CRECHE";44512,00
"2018";"GO";"GOIANAPOLIS";"MUNICIPAL";"EJA";3520,00
"2018";"GO";"GOIANAPOLIS";"MUNICIPAL";"ENSINO FUNDAMENTAL";197696,00
"2018";"GO";"GOIANAPOLIS";"MUNICIPAL";"PRÉ-ESCOLA";33178,00
"2018";"GO";"GOIANDIRA";"MUNICIPAL";"CRECHE";23326,00
"2018";"GO";"GOIANDIRA";"MUNICIPAL";"ENSINO FUNDAMENTAL";13248,00
"2018";"GO";"GOIANDIRA";"MUNICIPAL";"PRÉ-ESCOLA";20298,00
"2018";"GO";"GOIANESIA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";10812,00
"2018";"GO";"GOIANESIA";"MUNICIPAL";"CRECHE";225556,00
"2018";"GO";"GOIANESIA";"MUNICIPAL";"EJA";4992,00
"2018";"GO";"GOIANESIA";"MUNICIPAL";"ENSINO FUNDAMENTAL";407730,00
