#ANO;ESTADO;MUNICIPIO;ESFERA_GOVERNO;MODALIDADE_ENSINO;VALOR_TOTAL_ESCOLAS_PNAE
"2014";"BA";"ITAJU DO COLONIA";"MUNICIPAL";"CRECHE";22600,00
"2014";"BA";"ITAJU DO COLONIA";"MUNICIPAL";"EJA";14580,00
"2014";"BA";"ITAJU DO COLONIA";"MUNICIPAL";"ENSINO FUNDAMENTAL";80280,00
"2014";"BA";"ITAJU DO COLONIA";"MUNICIPAL";"INDÍGENA";6240,00
"2014";"BA";"ITAJU DO COLONIA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";145080,00
"2014";"BA";"ITAJU DO COLONIA";"MUNICIPAL";"PRÉ-ESCOLA";21400,00
"2014";"BA";"ITAJUIPE";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";14400,00
"2014";"BA";"ITAJUIPE";"MUNICIPAL";"EJA";45480,00
"2014";"BA";"ITAJUIPE";"MUNICIPAL";"ENSINO FUNDAMENTAL";179760,00
"2014";"BA";"ITAJUIPE";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";111360,00
"2014";"BA";"ITAJUIPE";"MUNICIPAL";"PRÉ-ESCOLA";64500,00
"2014";"BA";"ITAMARAJU";"MUNICIPAL";"CRECHE";92200,00
"2014";"BA";"ITAMARAJU";"MUNICIPAL";"EJA";88500,00
"2014";"BA";"ITAMARAJU";"MUNICIPAL";"ENSINO FUNDAMENTAL";1262720,00
"2014";"BA";"ITAMARAJU";"MUNICIPAL";"INDÍGENA";6840,00
"2014";"BA";"ITAMARAJU";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";15240,00
"2014";"BA";"ITAMARAJU";"MUNICIPAL";"PRÉ-ESCOLA";157200,00
"2014";"BA";"ITAMARI";"MUNICIPAL";"CRECHE";25740,00
"2014";"BA";"ITAMARI";"MUNICIPAL";"EJA";17636,00
"2014";"BA";"ITAMARI";"MUNICIPAL";"ENSINO FUNDAMENTAL";95958,00
"2014";"BA";"ITAMARI";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";149700,00
"2014";"BA";"ITAMARI";"MUNICIPAL";"PRÉ-ESCOLA";24840,00
"2014";"BA";"ITAMBE";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";5500,00
"2014";"BA";"ITAMBE";"MUNICIPAL";"CRECHE";39200,00
"2014";"BA";"ITAMBE";"MUNICIPAL";"EJA";54720,00
"2014";"BA";"ITAMBE";"MUNICIPAL";"ENSINO FUNDAMENTAL";393640,00
"2014";"BA";"ITAMBE";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";79104,00
"2014";"BA";"ITAMBE";"MUNICIPAL";"PRÉ-ESCOLA";69300,00
"2014";"BA";"ITANAGRA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";120,00
"2014";"BA";"ITANAGRA";"MUNICIPAL";"CRECHE";7620,00
"2014";"BA";"ITANAGRA";"MUNICIPAL";"EJA";2196,00
"2014";"BA";"ITANAGRA";"MUNICIPAL";"ENSINO FUNDAMENTAL";21546,00
"2014";"BA";"ITANAGRA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";16104,00
"2014";"BA";"ITANAGRA";"MUNICIPAL";"PRÉ-ESCOLA";7320,00
"2014";"BA";"ITANHEM";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";1400,00
"2014";"BA";"ITANHEM";"MUNICIPAL";"CRECHE";25200,00
"2014";"BA";"ITANHEM";"MUNICIPAL";"EJA";22800,00
"2014";"BA";"ITANHEM";"MUNICIPAL";"ENSINO FUNDAMENTAL";187460,00
"2014";"BA";"ITANHEM";"MUNICIPAL";"ENSINO MÉDIO";360,00
"2014";"BA";"ITANHEM";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";34440,00
"2014";"BA";"ITANHEM";"MUNICIPAL";"PRÉ-ESCOLA";56400,00
"2014";"BA";"ITANHEM";"MUNICIPAL";"QUILOMBOLA";2280,00
"2014";"BA";"ITAPARICA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";10890,00
"2014";"BA";"ITAPARICA";"MUNICIPAL";"CRECHE";45680,00
"2014";"BA";"ITAPARICA";"MUNICIPAL";"EJA";26802,00
"2014";"BA";"ITAPARICA";"MUNICIPAL";"ENSINO FUNDAMENTAL";455240,00
"2014";"BA";"ITAPARICA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";39720,00
"2014";"BA";"ITAPARICA";"MUNICIPAL";"PRÉ-ESCOLA";52200,00
"2014";"BA";"ITAPE";"MUNICIPAL";"CRECHE";27720,00
"2014";"BA";"ITAPE";"MUNICIPAL";"EJA";11988,00
"2014";"BA";"ITAPE";"MUNICIPAL";"ENSINO FUNDAMENTAL";72090,00
"2014";"BA";"ITAPE";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";70812,00
"2014";"BA";"ITAPE";"MUNICIPAL";"PRÉ-ESCOLA";26010,00
"2014";"BA";"ITAPEBI";"MUNICIPAL";"CRECHE";28800,00
"2014";"BA";"ITAPEBI";"MUNICIPAL";"EJA";10944,00
"2014";"BA";"ITAPEBI";"MUNICIPAL";"ENSINO FUNDAMENTAL";95088,00
"2014";"BA";"ITAPEBI";"MUNICIPAL";"PRÉ-ESCOLA";25760,00
"2014";"BA";"ITAPETINGA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";1500,00
"2014";"BA";"ITAPETINGA";"MUNICIPAL";"CRECHE";104400,00
"2014";"BA";"ITAPETINGA";"MUNICIPAL";"EJA";53520,00
"2014";"BA";"ITAPETINGA";"MUNICIPAL";"ENSINO FUNDAMENTAL";715860,00
"2014";"BA";"ITAPETINGA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";13800,00
"2014";"BA";"ITAPETINGA";"MUNICIPAL";"PRÉ-ESCOLA";145800,00
"2014";"BA";"ITAPICURU";"MUNICIPAL";"CRECHE";15600,00
"2014";"BA";"ITAPICURU";"MUNICIPAL";"EJA";44520,00
"2014";"BA";"ITAPICURU";"MUNICIPAL";"ENSINO FUNDAMENTAL";320460,00
"2014";"BA";"ITAPICURU";"MUNICIPAL";"ENSINO MÉDIO";12540,00
"2014";"BA";"ITAPICURU";"MUNICIPAL";"PRÉ-ESCOLA";94900,00
"2014";"BA";"ITAPITANGA";"MUNICIPAL";"CRECHE";22200,00
"2014";"BA";"ITAPITANGA";"MUNICIPAL";"EJA";27180,00
"2014";"BA";"ITAPITANGA";"MUNICIPAL";"ENSINO FUNDAMENTAL";89400,00
"2014";"BA";"ITAPITANGA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";48096,00
"2014";"BA";"ITAPITANGA";"MUNICIPAL";"PRÉ-ESCOLA";26800,00
"2014";"BA";"ITAQUARA";"MUNICIPAL";"CRECHE";8000,00
"2014";"BA";"ITAQUARA";"MUNICIPAL";"EJA";5904,00
"2014";"BA";"ITAQUARA";"MUNICIPAL";"ENSINO FUNDAMENTAL";54336,00
"2014";"BA";"ITAQUARA";"MUNICIPAL";"PRÉ-ESCOLA";18000,00
"2014";"BA";"ITARANTIM";"MUNICIPAL";"CRECHE";42200,00
"2014";"BA";"ITARANTIM";"MUNICIPAL";"ENSINO FUNDAMENTAL";601520,00
"2014";"BA";"ITARANTIM";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";9360,00
"2014";"BA";"ITARANTIM";"MUNICIPAL";"PRÉ-ESCOLA";42600,00
"2014";"BA";"ITATIM";"MUNICIPAL";"CRECHE";88400,00
"2014";"BA";"ITATIM";"MUNICIPAL";"EJA";64180,00
"2014";"BA";"ITATIM";"MUNICIPAL";"ENSINO FUNDAMENTAL";207820,00
"2014";"BA";"ITATIM";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";27000,00
"2014";"BA";"ITATIM";"MUNICIPAL";"PRÉ-ESCOLA";43300,00
"2014";"BA";"ITIRUCU";"MUNICIPAL";"CRECHE";17200,00
"2014";"BA";"ITIRUCU";"MUNICIPAL";"ENSINO FUNDAMENTAL";96500,00
"2014";"BA";"ITIRUCU";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";30240,00
"2014";"BA";"ITIRUCU";"MUNICIPAL";"PRÉ-ESCOLA";38100,00
"2014";"BA";"ITIUBA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";53300,00
"2014";"BA";"ITIUBA";"MUNICIPAL";"CRECHE";102200,00
"2014";"BA";"ITIUBA";"MUNICIPAL";"EJA";35680,00
"2014";"BA";"ITIUBA";"MUNICIPAL";"ENSINO FUNDAMENTAL";521140,00
"2014";"BA";"ITIUBA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";190200,00
"2014";"BA";"ITIUBA";"MUNICIPAL";"PRÉ-ESCOLA";101100,00
"2014";"BA";"ITORORO";"MUNICIPAL";"CRECHE";42300,00
"2014";"BA";"ITORORO";"MUNICIPAL";"EJA";38232,00
"2014";"BA";"ITORORO";"MUNICIPAL";"ENSINO FUNDAMENTAL";256762,00
"2014";"BA";"ITORORO";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";141432,00
"2014";"BA";"ITORORO";"MUNICIPAL";"PRÉ-ESCOLA";66600,00
"2014";"BA";"ITORORO";"MUNICIPAL";"QUILOMBOLA";1920,00
"2014";"BA";"ITUACU";"MUNICIPAL";"CRECHE";23600,00
"2014";"BA";"ITUACU";"MUNICIPAL";"EJA";57240,00
"2014";"BA";"ITUACU";"MUNICIPAL";"ENSINO FUNDAMENTAL";202620,00
"2014";"BA";"ITUACU";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";171744,00
"2014";"BA";"ITUACU";"MUNICIPAL";"PRÉ-ESCOLA";43600,00
"2014";"BA";"ITUBERA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";4800,00
"2014";"BA";"ITUBERA";"MUNICIPAL";"CRECHE";50800,00
"2014";"BA";"ITUBERA";"MUNICIPAL";"EJA";36780,00
"2014";"BA";"ITUBERA";"MUNICIPAL";"ENSINO FUNDAMENTAL";348420,00
"2014";"BA";"ITUBERA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";38328,00
"2014";"BA";"ITUBERA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - QUILOMBOLA";13200,00
"2014";"BA";"ITUBERA";"MUNICIPAL";"PRÉ-ESCOLA";68700,00
"2014";"BA";"ITUBERA";"MUNICIPAL";"QUILOMBOLA";52440,00
"2014";"BA";"IUIU";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";2300,00
"2014";"BA";"IUIU";"MUNICIPAL";"CRECHE";57200,00
"2014";"BA";"IUIU";"MUNICIPAL";"EJA";12600,00
"2014";"BA";"IUIU";"MUNICIPAL";"ENSINO FUNDAMENTAL";107520,00
"2014";"BA";"IUIU";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";71376,00
"2014";"BA";"IUIU";"MUNICIPAL";"PRÉ-ESCOLA";29700,00
"2014";"BA";"JABORANDI";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";1050,00
"2014";"BA";"JABORANDI";"MUNICIPAL";"ENSINO FUNDAMENTAL";56658,00
"2014";"BA";"JABORANDI";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";18144,00
"2014";"BA";"JABORANDI";"MUNICIPAL";"PRÉ-ESCOLA";16520,00
"2014";"BA";"JACARACI";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";2500,00
"2014";"BA";"JACARACI";"MUNICIPAL";"CRECHE";36000,00
"2014";"BA";"JACARACI";"MUNICIPAL";"EJA";12300,00
"2014";"BA";"JACARACI";"MUNICIPAL";"ENSINO FUNDAMENTAL";151260,00
"2014";"BA";"JACARACI";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";76440,00
"2014";"BA";"JACARACI";"MUNICIPAL";"PRÉ-ESCOLA";29200,00
"2014";"BA";"JACOBINA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";6600,00
"2014";"BA";"JACOBINA";"MUNICIPAL";"CRECHE";72400,00
"2014";"BA";"JACOBINA";"MUNICIPAL";"EJA";76080,00
"2014";"BA";"JACOBINA";"MUNICIPAL";"ENSINO FUNDAMENTAL";536220,00
"2014";"BA";"JACOBINA";"MUNICIPAL";"ENSINO MÉDIO";29640,00
"2014";"BA";"JACOBINA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";90000,00
"2014";"BA";"JACOBINA";"MUNICIPAL";"PRÉ-ESCOLA";177300,00
"2014";"BA";"JAGUAQUARA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";11600,00
"2014";"BA";"JAGUAQUARA";"MUNICIPAL";"CRECHE";60800,00
"2014";"BA";"JAGUAQUARA";"MUNICIPAL";"EJA";29940,00
"2014";"BA";"JAGUAQUARA";"MUNICIPAL";"ENSINO FUNDAMENTAL";428360,00
"2014";"BA";"JAGUAQUARA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";52296,00
"2014";"BA";"JAGUAQUARA";"MUNICIPAL";"PRÉ-ESCOLA";135800,00
"2014";"BA";"JAGUARARI";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";2600,00
"2014";"BA";"JAGUARARI";"MUNICIPAL";"CRECHE";67200,00
"2014";"BA";"JAGUARARI";"MUNICIPAL";"EJA";30900,00
"2014";"BA";"JAGUARARI";"MUNICIPAL";"ENSINO FUNDAMENTAL";157260,00
"2014";"BA";"JAGUARARI";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";29400,00
"2014";"BA";"JAGUARARI";"MUNICIPAL";"PRÉ-ESCOLA";65600,00
"2014";"BA";"JAGUARIPE";"MUNICIPAL";"CRECHE";34640,00
"2014";"BA";"JAGUARIPE";"MUNICIPAL";"EJA";347496,00
"2014";"BA";"JAGUARIPE";"MUNICIPAL";"ENSINO FUNDAMENTAL";283948,00
"2014";"BA";"JAGUARIPE";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";250800,00
"2014";"BA";"JAGUARIPE";"MUNICIPAL";"PRÉ-ESCOLA";77520,00
"2014";"BA";"JANDAIRA";"MUNICIPAL";"CRECHE";34800,00
"2014";"BA";"JANDAIRA";"MUNICIPAL";"EJA";11340,00
"2014";"BA";"JANDAIRA";"MUNICIPAL";"ENSINO FUNDAMENTAL";137340,00
"2014";"BA";"JANDAIRA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";74112,00
"2014";"BA";"JANDAIRA";"MUNICIPAL";"PRÉ-ESCOLA";37300,00
"2014";"BA";"JEQUIE";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";21330,00
"2014";"BA";"JEQUIE";"MUNICIPAL";"CRECHE";171720,00
"2014";"BA";"JEQUIE";"MUNICIPAL";"EJA";112834,00
"2014";"BA";"JEQUIE";"MUNICIPAL";"ENSINO FUNDAMENTAL";975834,00
"2014";"BA";"JEQUIE";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";627048,00
"2014";"BA";"JEQUIE";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - QUILOMBOLA";540,00
"2014";"BA";"JEQUIE";"MUNICIPAL";"PRÉ-ESCOLA";172260,00
"2014";"BA";"JEQUIE";"MUNICIPAL";"QUILOMBOLA";78732,00
"2014";"BA";"JEREMOABO";"MUNICIPAL";"CRECHE";84060,00
"2014";"BA";"JEREMOABO";"MUNICIPAL";"EJA";44442,00
"2014";"BA";"JEREMOABO";"MUNICIPAL";"ENSINO FUNDAMENTAL";380502,00
"2014";"BA";"JEREMOABO";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";132240,00
"2014";"BA";"JEREMOABO";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - QUILOMBOLA";1890,00
"2014";"BA";"JEREMOABO";"MUNICIPAL";"PRÉ-ESCOLA";91170,00
"2014";"BA";"JEREMOABO";"MUNICIPAL";"QUILOMBOLA";12204,00
"2014";"BA";"JIQUIRICA";"MUNICIPAL";"EJA";19080,00
"2014";"BA";"JIQUIRICA";"MUNICIPAL";"ENSINO FUNDAMENTAL";99780,00
"2014";"BA";"JIQUIRICA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";100440,00
"2014";"BA";"JIQUIRICA";"MUNICIPAL";"PRÉ-ESCOLA";38500,00
"2014";"BA";"JITAUNA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";1700,00
"2014";"BA";"JITAUNA";"MUNICIPAL";"CRECHE";8000,00
"2014";"BA";"JITAUNA";"MUNICIPAL";"ENSINO FUNDAMENTAL";165360,00
"2014";"BA";"JITAUNA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";28368,00
"2014";"BA";"JITAUNA";"MUNICIPAL";"PRÉ-ESCOLA";49200,00
"2014";"BA";"JOAO DOURADO";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";2400,00
"2014";"BA";"JOAO DOURADO";"MUNICIPAL";"CRECHE";52600,00
"2014";"BA";"JOAO DOURADO";"MUNICIPAL";"EJA";12720,00
"2014";"BA";"JOAO DOURADO";"MUNICIPAL";"ENSINO FUNDAMENTAL";258800,00
"2014";"BA";"JOAO DOURADO";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - QUILOMBOLA";360,00
"2014";"BA";"JOAO DOURADO";"MUNICIPAL";"PRÉ-ESCOLA";46300,00
"2014";"BA";"JOAO DOURADO";"MUNICIPAL";"QUILOMBOLA";205120,00
"2014";"BA";"JUAZEIRO";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";42400,00
"2014";"BA";"JUAZEIRO";"MUNICIPAL";"CRECHE";287800,00
"2014";"BA";"JUAZEIRO";"MUNICIPAL";"EJA";214900,00
"2014";"BA";"JUAZEIRO";"MUNICIPAL";"ENSINO FUNDAMENTAL";2670500,00
"2014";"BA";"JUAZEIRO";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";70200,00
"2014";"BA";"JUAZEIRO";"MUNICIPAL";"PRÉ-ESCOLA";449700,00
"2014";"BA";"JUCURUCU";"MUNICIPAL";"CRECHE";6480,00
"2014";"BA";"JUCURUCU";"MUNICIPAL";"EJA";2448,00
"2014";"BA";"JUCURUCU";"MUNICIPAL";"ENSINO FUNDAMENTAL";63720,00
"2014";"BA";"JUCURUCU";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";12720,00
"2014";"BA";"JUCURUCU";"MUNICIPAL";"PRÉ-ESCOLA";16080,00
"2014";"BA";"JUSSARA";"MUNICIPAL";"EJA";18900,00
"2014";"BA";"JUSSARA";"MUNICIPAL";"ENSINO FUNDAMENTAL";148080,00
"2014";"BA";"JUSSARA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";56616,00
"2014";"BA";"JUSSARA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - QUILOMBOLA";804,00
"2014";"BA";"JUSSARA";"MUNICIPAL";"PRÉ-ESCOLA";43300,00
"2014";"BA";"JUSSARA";"MUNICIPAL";"QUILOMBOLA";23160,00
"2014";"BA";"JUSSARI";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";10000,00
"2014";"BA";"JUSSARI";"MUNICIPAL";"CRECHE";28400,00
"2014";"BA";"JUSSARI";"MUNICIPAL";"EJA";20160,00
"2014";"BA";"JUSSARI";"MUNICIPAL";"ENSINO FUNDAMENTAL";64440,00
"2014";"BA";"JUSSARI";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";97032,00
"2014";"BA";"JUSSARI";"MUNICIPAL";"PRÉ-ESCOLA";21000,00
"2014";"BA";"JUSSIAPE";"MUNICIPAL";"CRECHE";18600,00
"2014";"BA";"JUSSIAPE";"MUNICIPAL";"ENSINO FUNDAMENTAL";50580,00
"2014";"BA";"JUSSIAPE";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";57240,00
"2014";"BA";"JUSSIAPE";"MUNICIPAL";"PRÉ-ESCOLA";14400,00
"2014";"BA";"LAFAIETE COUTINHO";"MUNICIPAL";"CRECHE";20800,00
"2014";"BA";"LAFAIETE COUTINHO";"MUNICIPAL";"EJA";25980,00
"2014";"BA";"LAFAIETE COUTINHO";"MUNICIPAL";"ENSINO FUNDAMENTAL";42880,00
"2014";"BA";"LAFAIETE COUTINHO";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";31080,00
"2014";"BA";"LAFAIETE COUTINHO";"MUNICIPAL";"PRÉ-ESCOLA";15500,00
"2014";"BA";"LAGOA REAL";"MUNICIPAL";"EJA";840,00
"2014";"BA";"LAGOA REAL";"MUNICIPAL";"ENSINO FUNDAMENTAL";121680,00
"2014";"BA";"LAGOA REAL";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";36120,00
"2014";"BA";"LAGOA REAL";"MUNICIPAL";"PRÉ-ESCOLA";26100,00
"2014";"BA";"LAJE";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";7500,00
"2014";"BA";"LAJE";"MUNICIPAL";"CRECHE";66200,00
"2014";"BA";"LAJE";"MUNICIPAL";"EJA";33960,00
"2014";"BA";"LAJE";"MUNICIPAL";"ENSINO FUNDAMENTAL";258160,00
"2014";"BA";"LAJE";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";142680,00
"2014";"BA";"LAJE";"MUNICIPAL";"PRÉ-ESCOLA";58000,00
"2014";"BA";"LAJEDAO";"MUNICIPAL";"CRECHE";17400,00
"2014";"BA";"LAJEDAO";"MUNICIPAL";"EJA";9780,00
"2014";"BA";"LAJEDAO";"MUNICIPAL";"ENSINO FUNDAMENTAL";44160,00
"2014";"BA";"LAJEDAO";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";70680,00
"2014";"BA";"LAJEDAO";"MUNICIPAL";"PRÉ-ESCOLA";13700,00
"2014";"BA";"LAJEDINHO";"MUNICIPAL";"CRECHE";12200,00
"2014";"BA";"LAJEDINHO";"MUNICIPAL";"EJA";6960,00
"2014";"BA";"LAJEDINHO";"MUNICIPAL";"ENSINO FUNDAMENTAL";85420,00
"2014";"BA";"LAJEDINHO";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";1296,00
"2014";"BA";"LAJEDINHO";"MUNICIPAL";"PRÉ-ESCOLA";11100,00
"2014";"BA";"LAJEDO DO TABOCAL";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";1100,00
"2014";"BA";"LAJEDO DO TABOCAL";"MUNICIPAL";"CRECHE";23600,00
"2014";"BA";"LAJEDO DO TABOCAL";"MUNICIPAL";"EJA";5580,00
"2014";"BA";"LAJEDO DO TABOCAL";"MUNICIPAL";"ENSINO FUNDAMENTAL";96240,00
"2014";"BA";"LAJEDO DO TABOCAL";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";104040,00
"2014";"BA";"LAJEDO DO TABOCAL";"MUNICIPAL";"PRÉ-ESCOLA";25500,00
"2014";"BA";"LAMARAO";"MUNICIPAL";"CRECHE";10400,00
"2014";"BA";"LAMARAO";"MUNICIPAL";"EJA";8460,00
"2014";"BA";"LAMARAO";"MUNICIPAL";"ENSINO FUNDAMENTAL";78660,00
"2014";"BA";"LAMARAO";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";47160,00
"2014";"BA";"LAMARAO";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - QUILOMBOLA";3420,00
"2014";"BA";"LAMARAO";"MUNICIPAL";"PRÉ-ESCOLA";22000,00
"2014";"BA";"LAMARAO";"MUNICIPAL";"QUILOMBOLA";12720,00
"2014";"BA";"LAPAO";"MUNICIPAL";"CRECHE";47400,00
"2014";"BA";"LAPAO";"MUNICIPAL";"EJA";15840,00
"2014";"BA";"LAPAO";"MUNICIPAL";"ENSINO FUNDAMENTAL";585320,00
"2014";"BA";"LAPAO";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - QUILOMBOLA";480,00
"2014";"BA";"LAPAO";"MUNICIPAL";"PRÉ-ESCOLA";53100,00
"2014";"BA";"LAPAO";"MUNICIPAL";"QUILOMBOLA";220880,00
"2014";"BA";"LAURO DE FREITAS";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";7290,00
"2014";"BA";"LAURO DE FREITAS";"MUNICIPAL";"CRECHE";284400,00
"2014";"BA";"LAURO DE FREITAS";"MUNICIPAL";"EJA";155160,00
"2014";"BA";"LAURO DE FREITAS";"MUNICIPAL";"ENSINO FUNDAMENTAL";1805652,00
"2014";"BA";"LAURO DE FREITAS";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";61320,00
"2014";"BA";"LAURO DE FREITAS";"MUNICIPAL";"PRÉ-ESCOLA";277740,00
"2014";"BA";"LENCOIS";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";1320,00
"2014";"BA";"LENCOIS";"MUNICIPAL";"CRECHE";7080,00
"2014";"BA";"LENCOIS";"MUNICIPAL";"EJA";7632,00
"2014";"BA";"LENCOIS";"MUNICIPAL";"ENSINO FUNDAMENTAL";68208,00
"2014";"BA";"LENCOIS";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";77688,00
"2014";"BA";"LENCOIS";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - QUILOMBOLA";378,00
"2014";"BA";"LENCOIS";"MUNICIPAL";"PRÉ-ESCOLA";16800,00
